Another criticism is that eugenics policies eventually lead to a loss of genetic diversity, thereby resulting in inbreeding depression due to a loss of genetic variation.	Eugenics policy kote do, eventually genetic diversity at́oḱa, entayom genetic variation at́oḱ te inbreeding depression beṭaoḱa mente ena reaḱ anḍoḱ miat́ Criticism menaḱa.
India, officially the Republic of India (ISO: Bhārat Gaṇarājya), is a country in South Asia.	India, official nutum Republic of India (Bhārat Gaṇarājya), do South Asia reaḱ miat́ disum tana.
It is the seventh-largest country by area; the most populous country as of June 2023; and from the time of its independence in 1947, the world's most populous democracy.	June 2023 jooṅ re nena do Area lekate 7 aḱ maraṅ disum; anḍoḱ saben ko aete láḱ population an disum tana; anḍoḱ 1947 sirma re independence aete nena do world reaḱ saben aete láḱ population an democracy tana.
Bounded by the Indian Ocean on the south, the Arabian Sea on the southwest, and the Bay of Bengal on the southeast, it shares land borders with Pakistan to the west; China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east.	South re Indian Ocean, southwest re Arabian Sea, southeast re Bay of Bengal menaḱa. West re Pakistan, North paa China, Nepal anḍoḱ Bhutan, east paa Bangladesh anḍoḱ Myanmar loḱ chirmit́ menaḱa. Indian Ocean ren Sri Lanka, Maldives naeć re menaḱa.
In the Indian Ocean, India is in the vicinity of Sri Lanka and the Maldives; its Andaman and Nicobar Islands share a maritime border with Thailand, Myanmar, and Indonesia.	India aḱ Andaman Nicobar Island koaḱ do Thailand, Myanmar, Indonesia loḱ maritime Chirmit́ menaḱa.
Modern humans arrived on the Indian subcontinent from Africa no later than 55,000 years ago.	Modern human ko do Africa aete Indian subcontinent te tapayomutar 55,000 sirma maaṅ rekô hućoḱ lena.
Their long occupation, initially in varying forms of isolation as hunter-gatherers, has made the region highly diverse, second only to Africa in human genetic diversity.	Eoṕ re hunter-gatherer ko leka varying form of isolation re taen taen te enkoaḱ sipirmaoḱgen Banasa te nen Region esu diverse eana, human-genetic-diversity lekate ma Africa sekar láḱ eana.
Settled life emerged on the subcontinent in the western margins of the Indus river basin 9,000 years ago, evolving gradually into the Indus Valley Civilisation of the third millennium BCE.	9,000 sirma maaṅ Sindhu Gaḍa Basin western Kuṭi re settled-life nelnam eana, ena ge tayom mae-mae te 3000 BCE re Indus Valley Civilization baioḱge evolve eana.
By 1200 BCE, an archaic form of Sanskrit, an Indo-European language, had diffused into India from the northwest.	1200 BCE loḱ re do, miat́ Indo-European Language Sanskrit aḱ mari Oṛoṅ (Form), northwest aete India re diffuse len taekena.
Its evidence today is found in the hymns of the Rigveda.	Ena reaḱ Evidence Rigveda reaḱ Hymn kore namoḱa.
Preserved by an oral tradition that was resolutely vigilant, the Rigveda records the dawning of Hinduism in India.	Resolutely vigilant oral Tradition te preserve len Rigveda re India re Hinduism reaḱ Aṅgèneoṕ record akana.
The Dravidian languages of India were supplanted in the northern and western regions.	India aḱ northern anḍoḱ western Region ko ren Dravidian language ko do supplant eana.
By 400 BCE, stratification and exclusion by caste had emerged within Hinduism, and Buddhism and Jainism had arisen, proclaiming social orders unlinked to heredity.	400 BCE loḱ do Hinduism re caste lekate Stratification anḍoḱ Exclusion nelnam eana, anḍoḱ Heredity loḱ Link banoḱ Social Order proclaim ê tan Buddhism anḍoḱ Jainism eoṕ eana.
Early political consolidations gave rise to the loose-knit Maurya and Gupta Empires based in the Ganges Basin.	Sidae sidaeaḱ political Consolidation te Ganga Gaḍa basin re loose-knit Maurya anḍoḱ Gupta Empire ko emerge eana.
Their collective era was suffused with wide-ranging creativity, but also marked by the declining status of women, and the incorporation of untouchability into an organised system of belief.	Nekoaḱ collective Period do wide ranging Creativity te pereć lena, mendo Êra koaḱ Status decline anḍoḱ untouchability organised system of belief lekate incorporate ean teaḱ te ó urum lena.
In South India, the Middle kingdoms exported Dravidian-languages scripts and religious cultures to the kingdoms of Southeast Asia.	South India re, Middle-kingdom ko Southeast-Asia ren kingdom ko paa te Dravidian language Script ko anḍoḱ religious Culture kokô export ket́a.
In the early medieval era, Christianity, Islam, Judaism, and Zoroastrianism became established on India's southern and western coasts.	Early medieval Era re, India aḱ southern anḍoḱ western-coast kore Christianity, Islam, Judaism, anḍoḱ Zoroastrianism ko establish eana.
Muslim armies from Central Asia intermittently overran India's northern plains, eventually founding the Delhi Sultanate, and drawing northern India into the cosmopolitan networks of medieval Islam.	Central Asia aeten Muslim army ko intermittenly India aḱ north-plain ko attack ê taekena, eventually Delhi Sultanate ko bai bit́ ket́a, anḍoḱ enkate north-India do medieval Islam aḱ cosmopolitan Sikuar (Network) loḱkô or mesa ket́a.
In the 15th century, the Vijayanagara Empire created a long-lasting composite Hindu culture in south India.	15th-century re, Vijayanagara-Empire renko south-India re long-lasting-composite-Hindu-culture ko bai ket́a.
In the Punjab, Sikhism emerged, rejecting institutionalised religion.	Punjab re, institutionalised-religion reject ê tan Sikhism ooḱl eana.
The Mughal Empire, in 1526, ushered in two centuries of relative peace, leaving a legacy of luminous architecture.	1526 re Mughal Empire iate 2-century relative-peace agu eana, anḍoḱ luminous-architecture reaḱ legacy bagetúê eana.
Gradually expanding rule of the British East India Company followed, turning India into a colonial economy, but also consolidating its sovereignty.	En tayom British East India Company renkoaḱ gradually-expanding-rule otoṅ hućoḱ eana, India dokô colonial-economy ket́a, enloḱ enaaḱ sovereignty ókô consolidate ket́a.
British Crown rule began in 1858.	British Crown rule 1858 re eoṕ eana.
The rights promised to Indians were granted slowly, but technological changes were introduced, and modern ideas of education and the public life took root.	India renko taḱ promise len rights ko do mãe mãe te em eana, mendo technological Change ko introduce eana, anḍoḱ education anḍoḱ public Life reaḱ modern Idea ko bit́ keṭeć eana.
A pioneering and influential nationalist movement emerged, which was noted for nonviolent resistance and became the major factor in ending British rule.	Nonviolent Resistance lagit́ nutuman miat́ pioneering anḍoḱ influential nationalist Movement ooḱl eana, anḍoḱ enage British rule tuúnḍu teaḱ major factor bai eana.
In 1947 the British Indian Empire was partitioned into two independent dominions, a Hindu-majority Dominion of India and a Muslim-majority Dominion of Pakistan, amid large-scale loss of life and an unprecedented migration.	1947 re large Scale gonoć anḍoḱ unprecedented migration hoban loḱ British Indian Empire do barea independent dominion oḱge partition eana, miat́ do India, Hindu-majority Dominion, anḍoḱ miat́ do Pakistan, Muslim-majority Dominion.
India has been a federal republic since 1950, governed through a democratic parliamentary system.	India do 1950 sirma aete miat́ Federal Republic leka menaḱa, Democratic Parliamentary System te govern oḱ tana.
It is a pluralistic, multilingual and multi-ethnic society.	Nena do miat́ pluralistic, multilingual anḍoḱ multi-ethnic-society tana.
India's population grew from 361 million in 1951 to almost 1.4 billion in 2022.	India aḱ population do 1951 sirma re 361 million aete 2022 sirma re 1.4 billion jooṅ láḱ beṭa eana.
During the same time, its nominal per capita income increased from US$64 annually to US$2,601, and its literacy rate from 16.6% to 74%.	En time-frame rege, India aḱ nominal-per-capita-income sirma re 64 US$ aete 2,601 US$ jooṅ beṭa eana, anḍoḱ literacy-rate 16.6% aete 74% jooṅ beṭa eana.
From being a comparatively destitute country in 1951, India has become a fast-growing major economy and a hub for information technology services, with an expanding middle class.	1951 sirma ren miat́ comparatively ringâ-rengeć disum aete, India do nahḱ ãacha tersaoḱ tan major Economy anḍoḱ osaroḱ tan middle Class menaḱ Information Technology Service ren Hub akana.
India has a space programme with several planned or completed extraterrestrial missions.	India re sapange plan akan anḍoḱ complete ean extraterrestrial-mission ko menaḱ tan Space Programme menaḱa.
Indian movies, music, and spiritual teachings play an increasing role in global culture.	Indian-movie, music, spiritual-teaching ko do global Culture re increasing Role menaḱa.
India has substantially reduced its rate of poverty, though at the cost of increasing economic inequality.	Increasing-economic-inequality reaḱ Gonoṅ em keet́ India reaḱ poverty-rate do substantially adit́ (reduce) akana.
India is a nuclear-weapon state, which ranks high in military expenditure.	Military-expenditure re high-rank menaḱ tan India do nuclear-weapon-Disum tana.
It has disputes over Kashmir with its neighbours, Pakistan and China, unresolved since the mid-20th century.	Neighbour ren Pakistan anḍoḱ China loḱ 20th century aete unresolve akan Kashmir reaḱ dispute menaḱ akat́ gea.
Among the socio-economic challenges India faces are gender inequality, child malnutrition, and rising levels of air pollution.	India sanamaṅ re menaḱ tan socio-economic Challange ko do, gender-inequality, child-malnurition anḍoḱ Level rise oḱ tan Hoyo Pollution.
India's land is megadiverse, with four biodiversity hotspots.	4 Biodiversity Hotspot ko menaḱ loḱ te, India aḱ ote do megadiverse gea.
Its forest cover comprises 21.7% of its area.	India aḱ 21.7% Area do bir te aṭet́ akana.
India's wildlife, which has traditionally been viewed with tolerance in India's culture, is supported among these forests, and elsewhere, in protected habitats.	Traditionally do Tolerance loḱ nel aguoḱ tan India aḱ Birjivt́ ko do nen Bir ko re, anḍoḱ eṭaḱ paa raka akan Habitat ko re gekô support akana.
India, officially the Republic of India (ISO: Bhārat Gaṇarājya), is a country in South Asia.	India, official nutum Republic of India (Bhārat Gaṇarājya), do South Asia reaḱ miat́ disum tana.
It is the seventh-largest country by area; the most populous country as of June 2023; and from the time of its independence in 1947, the world's most populous democracy.	June 2023 jooṅ re nena do Area lekate 7 aḱ maraṅ disum; anḍoḱ saben ko aete láḱ population an disum tana; anḍoḱ 1947 sirma re independence aete nena do world reaḱ saben aete láḱ population an democracy tana.
Bounded by the Indian Ocean on the south, the Arabian Sea on the southwest, and the Bay of Bengal on the southeast, it shares land borders with Pakistan to the west; China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east.	South re Indian Ocean, southwest re Arabian Sea, southeast re Bay of Bengal menaḱa. West re Pakistan, North paa China, Nepal anḍoḱ Bhutan, east paa Bangladesh anḍoḱ Myanmar loḱ chirmit́ menaḱa. Indian Ocean ren Sri Lanka, Maldives naeć re menaḱa.
In the Indian Ocean, India is in the vicinity of Sri Lanka and the Maldives; its Andaman and Nicobar Islands share a maritime border with Thailand, Myanmar, and Indonesia.	India aḱ Andaman Nicobar Island koaḱ do Thailand, Myanmar, Indonesia loḱ maritime Chirmit́ menaḱa.
Modern humans arrived on the Indian subcontinent from Africa no later than 55,000 years ago.	Modern human ko do Africa aete Indian subcontinent te tapayomutar 55,000 sirma maaṅ rekô hućoḱ lena.
Their long occupation, initially in varying forms of isolation as hunter-gatherers, has made the region highly diverse, second only to Africa in human genetic diversity.	Eoṕ re hunter-gatherer ko leka varying-form-of-isolation re taen taen te enkoaḱ sipirmaoḱgen Banasa te nen Region esu diverse eana, human-genetic-diversity lekate ma Africa sekar láḱ eana.
Settled life emerged on the subcontinent in the western margins of the Indus river basin 9,000 years ago, evolving gradually into the Indus Valley Civilisation of the third millennium BCE.	9,000 sirma maaṅ Sindhu-river-basin western kuṭi re settled-life nelnam eana, ena ge tayom mãe mãe te 3000 BCE re Indus-Valley-Civilization baioḱge evolve eana.
By 1200 BCE, an archaic form of Sanskrit, an Indo-European language, had diffused into India from the northwest.	1200 BCE loḱ re do, miat́ Indo-European Language Sanskrit aḱ mari Oṛoṅ (Form), northwest aete India re diffuse len taekena.
Its evidence today is found in the hymns of the Rigveda.	Ena reaḱ Evidence Rigveda reaḱ Hymn kore namoḱa.
Preserved by an oral tradition that was resolutely vigilant, the Rigveda records the dawning of Hinduism in India.	Resolutely-vigilant-oral-tradition te preserve len Rigveda re India re Hinduism reaḱ Aṅgèneoṕ record akana.
The Dravidian languages of India were supplanted in the northern and western regions.	India aḱ northern anḍoḱ western Region ko ren Dravidian language ko do supplant eana.
By 400 BCE, stratification and exclusion by caste had emerged within Hinduism, and Buddhism and Jainism had arisen, proclaiming social orders unlinked to heredity.	400 BCE loḱ do Hinduism re caste lekate Stratification anḍoḱ Exclusion nelnam eana, anḍoḱ Heredity loḱ Link banoḱ Social Order proclaim ê tan Buddhism anḍoḱ Jainism eoṕ eana.
Early political consolidations gave rise to the loose-knit Maurya and Gupta Empires based in the Ganges Basin.	Sidae sidaeaḱ political-consolidation te Ganga gaṛa basin re loose-knit Maurya anḍoḱ Gupta-empire ko emerge eana.
Their collective era was suffused with wide-ranging creativity, but also marked by the declining status of women, and the incorporation of untouchability into an organised system of belief.	Nekoaḱ collective-period do wide-ranging-creativity te pereć lena, mendo Êra koaḱ status-decline anḍoḱ untouchability organised-system-of-belief lekate incorporate ean teaḱ te ó urum lena.
In South India, the Middle kingdoms exported Dravidian-languages scripts and religious cultures to the kingdoms of Southeast Asia.	South-India re, Middle-kingdom ko Southeast-Asia ren kingdom ko paa te Dravidian-language-script ko anḍoḱ religious-culture kokô export ket́a.
In the early medieval era, Christianity, Islam, Judaism, and Zoroastrianism became established on India's southern and western coasts.	Early-medieval-era re, India aḱ southern anḍoḱ western-coast kore Christianity, Islam, Judaism, anḍoḱ Zoroastrianism ko establish eana.
Muslim armies from Central Asia intermittently overran India's northern plains, eventually founding the Delhi Sultanate, and drawing northern India into the cosmopolitan networks of medieval Islam.	Central Asia aeten Muslim army ko intermittenly India aḱ north-plain ko attack ê taekena, eventually Delhi Sultanate ko bai bit́ ket́a, anḍoḱ enkate north-India do medieval Islam aḱ cosmopolitan Sikuar (Network) loḱkô or mesa ket́a.
In the 15th century, the Vijayanagara Empire created a long-lasting composite Hindu culture in south India.	15th-century re, Vijayanagara-Empire renko south-India re long-lasting-composite-Hindu-culture ko bai ket́a.
In the Punjab, Sikhism emerged, rejecting institutionalised religion.	Punjab re, institutionalised-religion reject ê tan Sikhism ooḱl eana.
The Mughal Empire, in 1526, ushered in two centuries of relative peace, leaving a legacy of luminous architecture.	1526 re Mughal Empire iate 2-century relative-peace agu eana, anḍoḱ luminous-architecture reaḱ legacy bagetúê eana.
Gradually expanding rule of the British East India Company followed, turning India into a colonial economy, but also consolidating its sovereignty.	En tayom British East India Company renkoaḱ gradually-expanding-rule otoṅ hućoḱ eana, India dokô colonial-economy ket́a, enloḱ enaaḱ sovereignty ókô consolidate ket́a.
British Crown rule began in 1858.	British Crown rule 1858 re eoṕ eana.
The rights promised to Indians were granted slowly, but technological changes were introduced, and modern ideas of education and the public life took root.	India renko taḱ promise len rights ko do mãe mãe te em eana, mendo technological-change ko introduce eana, anḍoḱ education anḍoḱ public-life reaḱ modern-idea ko bit́ keṭeć eana.
A pioneering and influential nationalist movement emerged, which was noted for nonviolent resistance and became the major factor in ending British rule.	Nonviolent-resistance lagit́ nutuman miat́ pioneering anḍoḱ influential nationalist-movement ooḱl eana, anḍoḱ enage British rule tuúnḍu teaḱ major factor bai eana.
In 1947 the British Indian Empire was partitioned into two independent dominions, a Hindu-majority Dominion of India and a Muslim-majority Dominion of Pakistan, amid large-scale loss of life and an unprecedented migration.	1947 re large-scale gonoć anḍoḱ unprecedented migration hoban loḱ British Indian Empire do barea independent dominion oḱge partition eana, miat́ do India, Hindu-majority Dominion, anḍoḱ miat́ do Pakistan, Muslim-majority Dominion.
India has been a federal republic since 1950, governed through a democratic parliamentary system.	India do 1950 sirma aete miat́ federal-republic leka menaḱa, Democratic Parliamentary System te govern oḱ tana.
It is a pluralistic, multilingual and multi-ethnic society.	Nena do miat́ pluralistic, multilingual anḍoḱ multi-ethnic-society tana.
India's population grew from 361 million in 1951 to almost 1.4 billion in 2022.	India aḱ population do 1951 sirma re 361 million aete 2022 sirma re 1.4 billion jooṅ láḱ beṭa eana.
During the same time, its nominal per capita income increased from US$64 annually to US$2,601, and its literacy rate from 16.6% to 74%.	En time-frame rege, India aḱ nominal-per-capita-income sirma re 64 US$ aete 2,601 US$ jooṅ beṭa eana, anḍoḱ literacy-rate 16.6% aete 74% jooṅ beṭa eana.
From being a comparatively destitute country in 1951, India has become a fast-growing major economy and a hub for information technology services, with an expanding middle class.	1951 sirma ren miat́ comparatively ringâ-rengeć disum aete, India do nahḱ ãacha tersaoḱ tan major-economy anḍoḱ osaroḱ tan middle-class menaḱ Information Technology Service ren Hub akana.
India has a space programme with several planned or completed extraterrestrial missions.	India re sapange plan akan anḍoḱ complete ean extraterrestrial-mission ko menaḱ tan Space Programme menaḱa.
Indian movies, music, and spiritual teachings play an increasing role in global culture.	Indian-movie, music, spiritual-teaching ko do global Culture re increasing Role menaḱa.
India has substantially reduced its rate of poverty, though at the cost of increasing economic inequality.	Increasing-economic-inequality reaḱ Gonoṅ em keet́ India reaḱ poverty-rate do substantially adit́ (reduce) akana.
India is a nuclear-weapon state, which ranks high in military expenditure.	Military-expenditure re high-rank menaḱ tan India do nuclear-weapon-Disum tana.
It has disputes over Kashmir with its neighbours, Pakistan and China, unresolved since the mid-20th century.	Neighbour ren Pakistan anḍoḱ China loḱ 20th century aete unresolve akan Kashmir reaḱ dispute menaḱ akat́ gea.
Among the socio-economic challenges India faces are gender inequality, child malnutrition, and rising levels of air pollution.	India sanamaṅ re menaḱ tan socio-economic-challange ko do, gender-inequality, child-malnurition anḍoḱ level-rise oḱ tan air-pollution.
India's land is megadiverse, with four biodiversity hotspots.	Upunea Biodiversity Hotspot ko menaḱ loḱ te, India aḱ ote do megadiverse gea.
Its forest cover comprises 21.7% of its area.	India aḱ 21.7% Area do Bir te aṭet́ akana.
India's wildlife, which has traditionally been viewed with tolerance in India's culture, is supported among these forests, and elsewhere, in protected habitats.	Traditionally do Tolerance loḱ nel aguoḱ tan India aḱ Birjivt́ ko do nen Bir ko re, anḍoḱ eṭaḱ paa raka akan Habitat ko re gekô support akana.
Oxford English Dictionary (third edition 2009) lekate, “India” nen nutum do Classical Latin re South Asia anḍoḱ enaaḱ east ren miat́ uncertain Region iíngul India aete derive akana.	According to the Oxford English Dictionary (third edition 2009), the name “India” is derived from the Classical Latin India, a reference to South Asia and an uncertain region to its east
Enleka ge “India” nen nutum reaḱ derivation-source do miat́ tayom miat́ Hellenistic Greek ren India ( Ἰνδία), ancient Greek ren Indos ( Ἰνδός), Old Persian ren Hindush (Achaemenid Empire ren eastern province), anḍoḱ tayomutar do Sanskrit ren enaaḱ cognate Sindhu, chi “gaḍa” aete derive akana, nen “gaḍa” te specifically do Indus Gaṛać inguloḱ tana, anḍoḱ implication te, enaaḱ well-settled-southern-basin ó.	In turn the name “India” derived successively from Hellenistic Greek India ( Ἰνδία), ancient Greek Indos ( Ἰνδός), Old Persian Hindush (an eastern province of the Achaemenid Empire), and ultimately its cognate, the Sanskrit Sindhu, or “river”, specifically the Indus River and, by implication, its well-settled southern basin
Ancient Greek ko India renko do Indoi (Ἰνδοί) kô metakô taekena, ena reaḱ translation do “Indus gaḍa ren ko”.	The ancient Greeks referred to the Indians as Indoi (Ἰνδοί), which translates as “The people of the Indus”.
Indian epic poetry anḍoḱ India aḱ Constitution banar re ol akan nutum Bharat (Bhārat; pronunciation: [ˈbʱaːɾət]) do, enaaḱ variation ko loḱ sapange Indian language kore ol kaji joṅoḱa.	The term Bharat (Bhārat; pronounced [ˈbʱaːɾət] ⓘ), mentioned in both Indian epic poetry and the Constitution of India, is used in its variations by many Indian languages
Eoṕ sidae re North-India lagit́ taeken historical nutum Bharatavarsha aḱ modern-form Bharat do 19th-century tala mala aete India aḱ native nutum lekate popular akana.	A modern rendering of the historical name Bharatavarsha, which applied originally to North India, Bharat gained increased currency from the mid-19th century as a native name for India.
Hindustan ([ɦɪndʊˈstaːn]) do 13th-century re popular len taeken India aḱ Middle-Persian Nutum, ena Mughal-Empire-period aete saben muli agu joṅo taekena.	Hindustan ([ɦɪndʊˈstaːn] ⓘ) is a Middle Persian name for India that became popular by the 13th century, and was used widely since the era of the Mughal Empire
Hindustan reaḱ meaning re variation tae aken gea, tisiṅaḱ north-India anḍoḱ Pakistan mesa keet́aḱ Region ó inguloḱ taekena, anḍoḱ goṭa noḱ India ó.	The meaning of Hindustan has varied, referring to a region encompassing present-day northern India and Pakistan or to India in its near entirety.
History	History
Ancient India	Ancient India
By 55,000 years ago, the first modern humans, or Homo sapiens, had arrived on the Indian subcontinent from Africa, where they had earlier evolved.	55,000 sirma maaṅ loḱ do, ayarutar modern-human ko (Homo sapien ko), ako sidae evolve len Africa aete Indian subcontinent kô hućoḱ sekaa ean taekena.
The earliest known modern human remains in South Asia date to about 30,000 years ago.	South Asia ren earliest-known modern-human satareć ko reaḱ back-date do 30,000 sirma maaṅ daradari.
After 6500 BCE, evidence for domestication of food crops and animals, construction of permanent structures, and storage of agricultural surplus appeared in Mehrgarh and other sites in Balochistan, Pakistan.	6500 BCE tayom, Mehrgarh anḍoḱ Pakistan aḱ Balochistan ren eṭaḱ site kore, food-corps anḍoḱ animal koaḱ domestication, permanent-structure ko reaḱ banai, anḍoḱ agricultural-surplus-storage reaḱ evidence nelnam eana.
These gradually developed into the Indus Valley Civilisation, the first urban culture in South Asia, which flourished during 2500–1900 BCE in Pakistan and western India.	Nena ko ge gradually 2500 BCE aete 1900 BCE re Pakistan anḍoḱ western India re flourish len South Asia ren ayarutar urban culture Indus Valley Civilisation oḱge bai tersa eana.
Centred around cities such as Mohenjo-daro, Harappa, Dholavira, and Kalibangan, and relying on varied forms of subsistence, the civilisation engaged robustly in crafts production and wide-ranging trade.	Tala re Mohenjo-daro, Harappa, Dholavira, anḍoḱ Kalibangan lekan city ko taeken loḱ, epeṭaḱ lekan subsistence chetan têṅgô len taeken nen civilisation crafts-production anḍoḱ wide-ranging trade re engage len taekena.
During the period 2000–500 BCE, many regions of the subcontinent transitioned from the Chalcolithic cultures to the Iron Age ones.	2000-500 BCE period re, nen subcontinent ren esu Region ko Chalcolithic-culture ko aete Iron-Age-culture paa te transition eana.
The Vedas, the oldest scriptures associated with Hinduism, were composed during this period, and historians have analysed these to posit a Vedic culture in the Punjab region and the upper Gangetic Plain.	Hinduism loḱ topolan mariutar scripture Veda ko do, nen period rege compose len taekena, historian ko nena ko analyse keet́ Vedic-culture do Punjab Region anḍoḱ upper Gangetic Plain re taekena mente ko argue tat́a.
Most historians also consider this period to have encompassed several waves of Indo-Aryan migration into the subcontinent from the north-west.	Laaḱpaa historian koaḱ manatiṅ lekate nen period rege Indo-Aryan koaḱ north-west paa aete subcontinent bitâr ten chiminaṅ wave ren migration hoba lena.
The caste system, which created a hierarchy of priests, warriors, and free peasants, but which excluded indigenous peoples by labelling their occupations impure, arose during this period.	Priest, warrior, anḍoḱ free-peasant koaḱ hierarchy bai ken, indigenous-people koaḱ banasa do impure gea mente label keet́ akô excluded ken caste system do nen period rege bai birit́ lena.
On the Deccan Plateau, archaeological evidence from this period suggests the existence of a chiefdom stage of political organisation.	Deccan Plateau reaḱ nen period ren archaeological-evidence te inguloḱ tana chi nentaḱ re political-organisation reaḱ chiefdom-stage taekena mente.
In South India, a progression to sedentary life is indicated by the large number of megalithic monuments dating from this period, as well as by nearby traces of agriculture, irrigation tanks, and craft traditions.	South India re, nen period paa te back-date akan maparaṅ sereṅ (megalithic) monument ko te anḍoḱ en daradari ren agriculture, irrigation tank ko, anḍoḱ craft-tradition ko reaḱ satareć ko te sedentary life paa ten Progression inguloḱ tana.
In the late Vedic period, around the 6th century BCE, the small states and chiefdoms of the Ganges Plain and the north-western regions had consolidated into 16 major oligarchies and monarchies that were known as the mahajanapadas.	600 BCE naećpaa, late-Vedic-period re, Ganga gaṛa Plain anḍoḱ north-western Region ren hupuṛiṅ state anḍoḱ chiefdom ko do, mahayenapada ko menoḱ 16 major oligarchy anḍoḱ monarchy baioḱ ge consolidate ean taekena.
The emerging urbanisation gave rise to non-Vedic religious movements, two of which became independent religions.	Unduṕ ean urbanisation te non-Vedic-religious-movement ko birit́ eana, ena re barea do independent-religion bai eana.
Jainism came into prominence during the life of its exemplar, Mahavira.	Jainism do ena ren exemplar Mahavira jiwt́ len re prominent ean taekena.
Buddhism, based on the teachings of Gautama Buddha, attracted followers from all social classes excepting the middle class; chronicling the life of the Buddha was central to the beginnings of recorded history in India.	Gautama Buddha aḱ teaching chetan bit́ akan Buddhism paa te, middle-class bage keet́ saben social-class ren ko or idi len taekena; Buddha aḱ life reaḱ chronicling do India aḱ recorded-history reaḱ eneoṕ re central Role taekena.
In an age of increasing urban wealth, both religions held up renunciation as an ideal, and both established long-lasting monastic traditions.	Urban wealth saaroḱ tan time Period re, nen barea religion re renunciation ge ideal mente rikâ lena, anḍoḱ en barea rege long-lasting monastic Tradition establish eana.
Politically, by the 3rd century BCE, the kingdom of Magadha had annexed or reduced other states to emerge as the Mauryan Empire.	Politics nele redo, 300 BCE loḱ do, Magadha kingdom ge eṭaḱ state ko annex keet́ baredo reduce keet́ Mauryan Empire bai eana.
The empire was once thought to have controlled most of the subcontinent except the far south, but its core regions are now thought to have been separated by large autonomous areas.	Nen empire aḱ do far South bage keet́ goṭa noḱ subcontinent re control taekena mente menoḱ taekena, mendo nahḱ menoḱ tana, core Region ko do maparaṅ autonomous Area ko te tannga lena mente.
The Mauryan kings are known as much for their empire-building and determined management of public life as for Ashoka's renunciation of militarism and far-flung advocacy of the Buddhist dhamma.	Mauryan king ko Ashoka aḱ militarism banage anḍoḱ Buddha aḱ dhamma reaḱ osar-saniṅ advocacy lagit́ chimin ko nutumana, imin ge nutum empire-building anḍoḱ public Life reaḱ determined Management lagit́ ó menaḱa.
The Sangam literature of the Tamil language reveals that, between 200 BCE and 200 CE, the southern peninsula was ruled by the Cheras, the Cholas, and the Pandyas, dynasties that traded extensively with the Roman Empire and with West and Southeast Asia.	200 BCE anḍoḱ 200 CE tala re, southern-peninsula do, Roman Empire anḍoḱ West anḍoḱ Southeast Asia loḱ extensive-trade taeken Chera ko, Chola ko, anḍoḱ Pandya dynasty ko rule let́ taekena mente Tamil language reaḱ Sangam literature re uduboḱ tana.
In North India, Hinduism asserted patriarchal control within the family, leading to increased subordination of women.	North India re, Hinduism iate family re Patriarchal Control agu tala ean te, êra koaḱ subordination láḱ eana.
By the 4th and 5th centuries, the Gupta Empire had created a complex system of administration and taxation in the greater Ganges Plain; this system became a model for later Indian kingdoms.	4th anḍoḱ 5th century loḱ do, Gupta Empire iate greater Ganga gaṛa Plain re administration anḍoḱ taxation reaḱ Complex System bai ean taekena; nen system ge tayomaḱ Indian kingdom ko lagit́ model bai eana.
Under the Guptas, a renewed Hinduism based on devotion, rather than the management of ritual, began to assert itself.	Critical Period Hypothesis re, eneoṕaḱ chiminaṅ taesirma do crucial gea, lali stimuli emoḱ redo, jaać reó ge First Language kô eto daea mente ó, First Language Eneto do, Hataṅ Neuroplasticity dae suba rea mente ó menoḱa.
This renewal was reflected in a flowering of sculpture and architecture, which found patrons among an urban elite.	Nen Namasanaṕ do urban Elite ko patronize let́ sculpture anḍoḱ architecture re reflect eana.
Classical Sanskrit literature flowered as well, and Indian science, astronomy, medicine, and mathematics made significant advances.	Classical Sanskrit Literature ó hara sagen eana, India ren Science, Astronomy, Medicine, anḍoḱ Mathematics ko significantly advance eana.
Medieval India	Medieval India
The Indian early medieval age, from 600 to 1200 CE, is defined by regional kingdoms and cultural diversity.	600 aete 1200 CE, India aḱ Early Medieval Age do, regional kingdom ko anḍoḱ cultural diversity te nutum len taekena.
When Harsha of Kannauj, who ruled much of the Indo-Gangetic Plain from 606 to 647 CE, attempted to expand southwards, he was defeated by the Chalukya ruler of the Deccan.	606 aete 647 CE re Indo-Gangetic Plain goṭa naeć rule ken Kannauj ren Harsha south paa teć expand lekead re, Deccan ren Chalukya ruler taḱaeteć haratiṅ eana.
When his successor attempted to expand eastwards, he was defeated by the Pala king of Bengal.	Aćaḱ successor east paa teć expand lekead re Bengal ren Pala king taḱaeteć haratiṅ eana.
When the Chalukyas attempted to expand southwards, they were defeated by the Pallavas from farther south, who in turn were opposed by the Pandyas and the Cholas from still farther south.	Chalukya ko south paa teko expand lekead re anḍoḱ saniṅ south ren Pallava ko taḱaeteko haratiṅ eana, anḍoḱ neko ó anḍoḱ láḱ saniṅ south ren Pandya anḍoḱ Chola ko darom kedkoa.
No ruler of this period was able to create an empire and consistently control lands much beyond their core region.	Nen period ren jaan ruler ko ó empire bai keet́ akoaḱ core Region aete láḱ ote consistantly kakô control daeada.
